parentEventID,eventID,eventDate,decimalLatitude,decimalLongitude,eventType,habitat,samplingProtocol,verbatimLatitude,verbatimLongitude,eventRemarks,coordinateUncertaintyinmeters
,2018/157,6/18/2018,28.08855,-82.80428333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9825,28 ̊05.313',82 ̊48.257',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/158,6/18/2018,28.09513333,-82.80626667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9826,28 ̊05.708',82 ̊48.376',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/159,6/18/2018,28.08873333,-82.80415,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9827,28 ̊05.324',82 ̊48.249',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/160,6/18/2018,28.0886,-82.80403333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9828,28 ̊05.316',82 ̊48.242',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/161,6/18/2018,28.08463333,-82.8335,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9829,28 ̊05.078',82 ̊50.010',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/162,6/19/2018,28.07298333,-82.82008333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9830,28 ̊04.379',82 ̊49.205',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/163,6/19/2018,28.10208333,-82.80861667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9831,28 ̊06.125',82 ̊48.517',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/164,6/19/2018,28.07301667,-82.81998333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9832,28 ̊04.381',82 ̊49.199',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/165,6/19/2018,28.10225,-82.8086,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9833,28 ̊06.135',82 ̊48.516',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/166,6/19/2018,28.0732,-82.81961667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9834,28 ̊04.392',82 ̊49.177',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/167,6/19/2018,28.08301667,-82.80206667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9835,28 ̊04.981',82 ̊48.124',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/168,6/19/2018,28.08848333,-82.80388333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9836,28 ̊05.309',82 ̊48.233',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/169,6/19/2018,28.08155,-82.8012,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9837,28 ̊04.893',82 ̊48.072',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/170,6/19/2018,28.0886,-82.8041,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9838,28 ̊05.316',82 ̊48.246',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/174,6/20/2018,28.08426667,-82.83391667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9839,28 ̊05.056',82 ̊50.035',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/171,6/20/2018,28.07038333,-82.81815,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9840,28 ̊04.223',82 ̊49.089',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/172,6/20/2018,28.085,-82.83235,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9841,28 ̊05.100',82 ̊49.941',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/173,6/20/2018,28.08465,-82.8339,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9842,28 ̊05.079',82 ̊50.034',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/176,6/21/2018,28.18415,-82.83271667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9843,28 ̊11.049',82 ̊49.963',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/177,6/21/2018,28.18463333,-82.83395,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9844,28 ̊11.078',82 ̊50.037',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/175,6/21/2018,28.18385,-82.83378333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9845,28 ̊11.031',82 ̊50.027',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/178,6/21/2018,28.18496667,-82.83373333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9846,28 ̊11.098',82 ̊50.024',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/181,6/22/2018,28.18346667,-82.83215,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9847,28 ̊11.008',82 ̊49.929',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/182,6/22/2018,28.183,-82.83128333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9848,28 ̊10.980',82 ̊49.877',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/179,6/22/2018,28.10776667,-82.7837,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9849,28 ̊06.466',82 ̊47.022',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/180,6/22/2018,28.1074,-82.78135,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9850,28 ̊06.444',82 ̊46.881',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/183,6/22/2018,28.08156667,-82.80118333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9851,28 ̊04.894',82 ̊48.071',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/185,6/25/2018,28.01231667,-82.89035,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.9852,28 ̊00.739',82 ̊53.421',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/184,6/25/2018,28.07311667,-82.81986667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9853,28 ̊04.387',82 ̊49.192',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/186,6/25/2018,28.08146667,-82.8012,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9854,28 ̊04.888',82 ̊48.072',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/190,6/27/2018,28.19521667,-82.8194,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9855,28 ̊11.713',82 ̊49.164',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/188,6/27/2018,28.18321667,-82.8344,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9856,28 ̊10.993',82 ̊50.064',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/187,6/27/2018,28.10261667,-82.80818333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9857,28 ̊06.157',82 ̊48.491',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/189,6/27/2018,28.08296667,-82.8021,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9858,28 ̊04.978',82 ̊48.126',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/191,6/28/2018,28.18188333,-82.83121667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9859,28 ̊10.913',82 ̊49.873',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/192,6/28/2018,28.18336667,-82.83148333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9860,28 ̊11.002',82 ̊49.889',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/193,6/28/2018,28.18335,-82.8315,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9861,28 ̊11.001',82 ̊49.890',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/194,6/28/2018,28.1833,-82.83155,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9862,28 ̊10.998',82 ̊49.893',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/195,6/28/2018,28.1833,-82.83155,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9863,28 ̊10.998',82 ̊49.893',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/196,6/28/2018,28.18333333,-82.83151667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9864,28 ̊11.000',82 ̊49.891',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/197,6/28/2018,28.18333333,-82.83151667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9865,28 ̊11.000',82 ̊49.891',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/199,6/28/2018,28.1833,-82.83155,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9866,28 ̊10.998',82 ̊49.893',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/198,6/28/2018,28.18336667,-82.83151667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9867,28 ̊11.002',82 ̊49.891',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/201,6/28/2018,28.18236667,-82.83191667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9868,28 ̊10.942',82 ̊49.915',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/200,6/28/2018,28.0745,-82.79935,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9869,28 ̊04.470',82 ̊47.961',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/202,6/29/2018,28.17966667,-82.8322,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9870,28 ̊10.780',82 ̊49.932',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/203,6/29/2018,28.19478333,-82.81758333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9871,28 ̊11.687',82 ̊49.055',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/208,6/29/2018,28.1829,-82.8313,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9872,28 ̊10.974',82 ̊49.878',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/204,6/29/2018,28.18223333,-82.83265,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9873,28 ̊10.934',82 ̊49.959',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/205,6/29/2018,28.18221667,-82.83265,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9874,28 ̊10.933',82 ̊49.959',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/206,6/29/2018,28.1822,-82.83265,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9875,28 ̊10.932',82 ̊49.959',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/207,6/29/2018,28.1822,-82.83265,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9876,28 ̊10.932',82 ̊49.959',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/214,7/2/2018,28.18263333,-82.83306667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9877,28 ̊10.958',82 ̊49.984',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/210,7/2/2018,28.18108333,-82.83396667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9878,28 ̊10.865',82 ̊50.038',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/211,7/2/2018,28.18108333,-82.83396667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9879,28 ̊10.865',82 ̊50.038',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/212,7/2/2018,28.1811,-82.83391667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9880,28 ̊10.866',82 ̊50.035',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/213,7/2/2018,28.1811,-82.83396667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9881,28 ̊10.866',82 ̊50.038',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/217,7/2/2018,28.18118333,-82.8341,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9882,28 ̊10.871',82 ̊50.046',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/218,7/2/2018,28.18118333,-82.8341,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9883,28 ̊10.871',82 ̊50.046',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/222,7/2/2018,28.18158333,-82.83345,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9884,28 ̊10.895',82 ̊50.007',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/209,7/2/2018,28.07291667,-82.81961667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9885,28 ̊04.375',82 ̊49.177',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/215,7/2/2018,28.08395,-82.83496667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9886,28 ̊05.037',82 ̊50.098',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/216,7/2/2018,28.08396667,-82.83501667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9887,28 ̊05.038',82 ̊50.101',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/219,7/2/2018,28.08331667,-82.80213333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9888,28 ̊04.999',82 ̊48.128',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/220,7/2/2018,28.08315,-82.80203333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9889,28 ̊04.989',82 ̊48.122',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/221,7/2/2018,28.083,-82.80206667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9890,28 ̊04.980',82 ̊48.124',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/223,7/2/2018,28.0831,-82.80183333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9891,28 ̊04.986',82 ̊48.110',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/224,7/2/2018,28.08373333,-82.80193333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9892,28 ̊05.024',82 ̊48.116',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/229,7/3/2018,28.18188333,-82.83228333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9893,28 ̊10.913',82 ̊49.937',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/228,7/3/2018,28.18151667,-82.83378333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9894,28 ̊10.891',82 ̊50.027',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/230,7/3/2018,28.18098333,-82.8306,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9895,28 ̊10.859',82 ̊49.836',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/231,7/3/2018,28.18145,-82.83283333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9896,28 ̊10.887',82 ̊49.970',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/233,7/3/2018,28.18143333,-82.83276667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9897,28 ̊10.886',82 ̊49.966',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/234,7/3/2018,28.18143333,-82.83276667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9898,28 ̊10.886',82 ̊49.966',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/235,7/3/2018,28.1814,-82.83281667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9899,28 ̊10.884',82 ̊49.969',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/236,7/3/2018,28.18141667,-82.8328,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9900,28 ̊10.885',82 ̊49.968',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/225,7/3/2018,28.08378333,-82.8335,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9901,28 ̊05.027',82 ̊50.010',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/226,7/3/2018,28.10216667,-82.8081,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9902,28 ̊06.130',82 ̊48.486',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/227,7/3/2018,28.10261667,-82.80813333,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9903,28 ̊06.157',82 ̊48.488',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/232,7/3/2018,28.0817,-82.80125,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9904,28 ̊04.902',82 ̊48.075',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/237,7/4/2018,28.05816667,-83.01023333,Longline,Artificial Reef,methods described: https://doi.org/10.1002/ece3.9905,28 ̊03.490',83 ̊00.614',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/251,7/5/2018,28.18198333,-82.83238333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9906,28 ̊10.919',82 ̊49.943',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/255,7/5/2018,28.18301667,-82.83243333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.9907,28 ̊10.981',82 ̊49.946',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/239,7/5/2018,28.1818,-82.83346667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9908,28 ̊10.908',82 ̊50.008',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/241,7/5/2018,28.1818,-82.83361667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9909,28 ̊10.908',82 ̊50.017',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/240,7/5/2018,28.1818,-82.83361667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9910,28 ̊10.908',82 ̊50.017',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/242,7/5/2018,28.1819,-82.83353333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9911,28 ̊10.914',82 ̊50.012',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/244,7/5/2018,28.1818,-82.83363333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9912,28 ̊10.908',82 ̊50.018',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/243,7/5/2018,28.1818,-82.83363333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9913,28 ̊10.908',82 ̊50.018',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/245,7/5/2018,28.18415,-82.83181667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9914,28 ̊11.049',82 ̊49.909',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/246,7/5/2018,28.18186667,-82.83353333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9915,28 ̊10.912',82 ̊50.012',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/247,7/5/2018,28.18185,-82.83348333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9916,28 ̊10.911',82 ̊50.009',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/248,7/5/2018,28.18185,-82.83348333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9917,28 ̊10.911',82 ̊50.009',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/252,7/5/2018,28.18228333,-82.83366667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.9918,28 ̊10.937',82 ̊50.020',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/238,7/5/2018,28.0732,-82.81986667,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9919,28 ̊04.392',82 ̊49.192',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2018/249,7/5/2018,28.08333333,-82.80225,Tangle net,Seagrass,methods described: https://doi.org/10.1002/ece3.9920,28 ̊05.000',82 ̊48.135',"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
